ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp
163,149,195,161,128,10.18367947,56.1498479,8/7/2014 12:05
167,154,192,156,123,10.18367947,56.1498479,8/7/2014 12:10
167,158,189,151,124,10.18367947,56.1498479,8/7/2014 12:15
162,154,187,147,119,10.18367947,56.1498479,8/7/2014 12:20
160,153,187,146,121,10.18367947,56.1498479,8/7/2014 12:25
160,150,188,142,122,10.18367947,56.1498479,8/7/2014 12:30
165,145,183,145,123,10.18367947,56.1498479,8/7/2014 12:35
167,144,178,140,119,10.18367947,56.1498479,8/7/2014 12:40
168,141,178,140,116,10.18367947,56.1498479,8/7/2014 12:45
167,144,183,145,111,10.18367947,56.1498479,8/7/2014 12:50
166,149,182,145,116,10.18367947,56.1498479,8/7/2014 12:55
162,148,180,141,111,10.18367947,56.1498479,8/7/2014 13:00
157,153,183,141,108,10.18367947,56.1498479,8/7/2014 13:05
155,157,181,140,104,10.18367947,56.1498479,8/7/2014 13:10
157,152,185,141,107,10.18367947,56.1498479,8/7/2014 13:15
155,156,183,141,105,10.18367947,56.1498479,8/7/2014 13:20
153,161,182,142,108,10.18367947,56.1498479,8/7/2014 13:25
149,164,182,137,111,10.18367947,56.1498479,8/7/2014 13:30
149,169,179,142,107,10.18367947,56.1498479,8/7/2014 13:35
145,168,180,142,112,10.18367947,56.1498479,8/7/2014 13:40
141,169,185,146,108,10.18367947,56.1498479,8/7/2014 13:45
140,173,188,151,105,10.18367947,56.1498479,8/7/2014 13:50
140,174,187,152,106,10.18367947,56.1498479,8/7/2014 13:55
135,179,185,151,103,10.18367947,56.1498479,8/7/2014 14:00
137,184,184,147,104,10.18367947,56.1498479,8/7/2014 14:05
136,188,189,151,99,10.18367947,56.1498479,8/7/2014 14:10
131,191,186,150,103,10.18367947,56.1498479,8/7/2014 14:15
132,191,181,151,108,10.18367947,56.1498479,8/7/2014 14:20
135,196,178,151,110,10.18367947,56.1498479,8/7/2014 14:25
139,196,181,149,105,10.18367947,56.1498479,8/7/2014 14:30
143,194,178,152,107,10.18367947,56.1498479,8/7/2014 14:35
139,189,175,148,103,10.18367947,56.1498479,8/7/2014 14:40
136,193,177,149,103,10.18367947,56.1498479,8/7/2014 14:45
137,188,179,147,104,10.18367947,56.1498479,8/7/2014 14:50
141,193,174,149,108,10.18367947,56.1498479,8/7/2014 14:55
143,188,171,144,110,10.18367947,56.1498479,8/7/2014 15:00
144,184,172,139,114,10.18367947,56.1498479,8/7/2014 15:05
147,179,174,140,113,10.18367947,56.1498479,8/7/2014 15:10
147,183,170,143,114,10.18367947,56.1498479,8/7/2014 15:15
151,188,173,143,113,10.18367947,56.1498479,8/7/2014 15:20
156,192,173,144,117,10.18367947,56.1498479,8/7/2014 15:25
156,193,172,147,118,10.18367947,56.1498479,8/7/2014 15:30
161,188,167,144,123,10.18367947,56.1498479,8/7/2014 15:35
162,190,170,142,120,10.18367947,56.1498479,8/7/2014 15:40
167,195,175,137,118,10.18367947,56.1498479,8/7/2014 15:45
170,198,179,135,119,10.18367947,56.1498479,8/7/2014 15:50
173,201,176,137,121,10.18367947,56.1498479,8/7/2014 15:55
172,203,177,138,125,10.18367947,56.1498479,8/7/2014 16:00
170,207,174,133,121,10.18367947,56.1498479,8/7/2014 16:05
172,203,177,134,123,10.18367947,56.1498479,8/7/2014 16:10
170,198,180,135,123,10.18367947,56.1498479,8/7/2014 16:15
172,201,180,131,123,10.18367947,56.1498479,8/7/2014 16:20
173,204,181,128,120,10.18367947,56.1498479,8/7/2014 16:25
178,208,176,128,119,10.18367947,56.1498479,8/7/2014 16:30
179,203,180,131,124,10.18367947,56.1498479,8/7/2014 16:35
179,199,181,136,122,10.18367947,56.1498479,8/7/2014 16:40
184,199,178,138,123,10.18367947,56.1498479,8/7/2014 16:45
185,202,183,135,126,10.18367947,56.1498479,8/7/2014 16:50
180,198,178,139,123,10.18367947,56.1498479,8/7/2014 16:55
177,202,174,138,128,10.18367947,56.1498479,8/7/2014 17:00
174,201,172,140,133,10.18367947,56.1498479,8/7/2014 17:05
169,196,177,142,137,10.18367947,56.1498479,8/7/2014 17:10
164,194,181,141,142,10.18367947,56.1498479,8/7/2014 17:15
166,193,186,144,143,10.18367947,56.1498479,8/7/2014 17:20
166,195,187,142,141,10.18367947,56.1498479,8/7/2014 17:25
167,197,187,144,141,10.18367947,56.1498479,8/7/2014 17:30
172,201,182,146,136,10.18367947,56.1498479,8/7/2014 17:35
168,206,183,150,135,10.18367947,56.1498479,8/7/2014 17:40
169,205,178,149,139,10.18367947,56.1498479,8/7/2014 17:45
169,209,180,145,137,10.18367947,56.1498479,8/7/2014 17:50
167,205,181,143,142,10.18367947,56.1498479,8/7/2014 17:55
164,203,185,144,142,10.18367947,56.1498479,8/7/2014 18:00
168,198,189,149,140,10.18367947,56.1498479,8/7/2014 18:05
165,196,188,144,140,10.18367947,56.1498479,8/7/2014 18:10
162,191,193,139,143,10.18367947,56.1498479,8/7/2014 18:15
165,195,195,137,142,10.18367947,56.1498479,8/7/2014 18:20
161,192,192,133,138,10.18367947,56.1498479,8/7/2014 18:25
158,187,187,129,142,10.18367947,56.1498479,8/7/2014 18:30
155,185,182,129,145,10.18367947,56.1498479,8/7/2014 18:35
154,182,185,132,149,10.18367947,56.1498479,8/7/2014 18:40
149,179,187,133,147,10.18367947,56.1498479,8/7/2014 18:45
153,179,191,130,147,10.18367947,56.1498479,8/7/2014 18:50
149,182,195,128,142,10.18367947,56.1498479,8/7/2014 18:55
145,183,195,132,146,10.18367947,56.1498479,8/7/2014 19:00
149,186,191,134,148,10.18367947,56.1498479,8/7/2014 19:05
146,185,193,129,143,10.18367947,56.1498479,8/7/2014 19:10
148,190,194,127,144,10.18367947,56.1498479,8/7/2014 19:15
146,190,198,124,148,10.18367947,56.1498479,8/7/2014 19:20
146,194,203,125,147,10.18367947,56.1498479,8/7/2014 19:25
147,192,207,123,148,10.18367947,56.1498479,8/7/2014 19:30
148,193,210,124,149,10.18367947,56.1498479,8/7/2014 19:35
153,195,214,126,153,10.18367947,56.1498479,8/7/2014 19:40
151,199,207,128,156,10.18367947,56.1498479,8/7/2014 19:45
147,198,206,130,160,10.18367947,56.1498479,8/7/2014 19:50
144,196,205,133,162,10.18367947,56.1498479,8/7/2014 19:55
143,194,201,132,162,10.18367947,56.1498479,8/7/2014 20:00
139,190,201,128,164,10.18367947,56.1498479,8/7/2014 20:05
142,193,201,124,160,10.18367947,56.1498479,8/7/2014 20:10
147,198,199,125,160,10.18367947,56.1498479,8/7/2014 20:15
149,202,195,123,160,10.18367947,56.1498479,8/7/2014 20:20
146,203,194,123,160,10.18367947,56.1498479,8/7/2014 20:25
144,201,191,120,162,10.18367947,56.1498479,8/7/2014 20:30
141,204,194,125,158,10.18367947,56.1498479,8/7/2014 20:35
138,205,199,126,153,10.18367947,56.1498479,8/7/2014 20:40
141,209,195,130,153,10.18367947,56.1498479,8/7/2014 20:45
140,214,193,135,152,10.18367947,56.1498479,8/7/2014 20:50
139,209,190,137,152,10.18367947,56.1498479,8/7/2014 20:55
143,210,186,132,147,10.18367947,56.1498479,8/7/2014 21:00
143,214,188,136,144,10.18367947,56.1498479,8/7/2014 21:05
141,204,187,140,142,10.18367947,56.1498479,8/7/2014 21:10
136,199,192,143,140,10.18367947,56.1498479,8/7/2014 21:15
131,196,197,141,140,10.18367947,56.1498479,8/7/2014 21:20
136,201,195,140,141,10.18367947,56.1498479,8/7/2014 21:25
141,204,194,140,144,10.18367947,56.1498479,8/7/2014 21:30
144,203,197,135,143,10.18367947,56.1498479,8/7/2014 21:35
140,202,194,133,148,10.18367947,56.1498479,8/7/2014 21:40
137,201,189,136,145,10.18367947,56.1498479,8/7/2014 21:45
137,197,188,140,149,10.18367947,56.1498479,8/7/2014 21:50
142,199,190,143,144,10.18367947,56.1498479,8/7/2014 21:55
139,204,193,147,144,10.18367947,56.1498479,8/7/2014 22:00
139,206,188,147,145,10.18367947,56.1498479,8/7/2014 22:05
141,203,187,151,140,10.18367947,56.1498479,8/7/2014 22:10
141,198,186,148,144,10.18367947,56.1498479,8/7/2014 22:15
139,202,184,152,147,10.18367947,56.1498479,8/7/2014 22:20
134,204,186,147,148,10.18367947,56.1498479,8/7/2014 22:25
132,209,190,149,147,10.18367947,56.1498479,8/7/2014 22:30
130,214,185,148,142,10.18367947,56.1498479,8/7/2014 22:35
128,208,189,147,145,10.18367947,56.1498479,8/7/2014 22:40
133,212,188,146,148,10.18367947,56.1498479,8/7/2014 22:45
135,205,185,143,153,10.18367947,56.1498479,8/7/2014 22:50
135,207,183,139,148,10.18367947,56.1498479,8/7/2014 22:55
131,204,187,135,153,10.18367947,56.1498479,8/7/2014 23:00
136,204,187,138,157,10.18367947,56.1498479,8/7/2014 23:05
135,206,188,140,154,10.18367947,56.1498479,8/7/2014 23:10
135,208,190,142,151,10.18367947,56.1498479,8/7/2014 23:15
137,211,191,144,153,10.18367947,56.1498479,8/7/2014 23:20
142,206,187,145,156,10.18367947,56.1498479,8/7/2014 23:25
140,209,190,145,156,10.18367947,56.1498479,8/7/2014 23:30
136,209,194,140,154,10.18367947,56.1498479,8/7/2014 23:35
136,209,192,141,150,10.18367947,56.1498479,8/7/2014 23:40
138,204,192,146,150,10.18367947,56.1498479,8/7/2014 23:45
134,203,197,145,148,10.18367947,56.1498479,8/7/2014 23:50
133,206,192,143,145,10.18367947,56.1498479,8/7/2014 23:55
132,206,188,144,145,10.18367947,56.1498479,8/8/2014 0:00
133,211,193,148,148,10.18367947,56.1498479,8/8/2014 0:05
135,201,189,144,145,10.18367947,56.1498479,8/8/2014 0:10
140,199,193,149,149,10.18367947,56.1498479,8/8/2014 0:15
145,204,194,149,149,10.18367947,56.1498479,8/8/2014 0:20
150,207,197,146,151,10.18367947,56.1498479,8/8/2014 0:25
146,212,198,146,149,10.18367947,56.1498479,8/8/2014 0:30
146,207,193,144,150,10.18367947,56.1498479,8/8/2014 0:35
143,209,194,146,149,10.18367947,56.1498479,8/8/2014 0:40
141,207,196,150,146,10.18367947,56.1498479,8/8/2014 0:45
137,202,193,145,142,10.18367947,56.1498479,8/8/2014 0:50
132,203,194,140,147,10.18367947,56.1498479,8/8/2014 0:55
136,198,196,135,143,10.18367947,56.1498479,8/8/2014 1:00
141,198,191,139,142,10.18367947,56.1498479,8/8/2014 1:05
142,194,186,141,138,10.18367947,56.1498479,8/8/2014 1:10
144,189,187,143,141,10.18367947,56.1498479,8/8/2014 1:15
141,193,183,143,138,10.18367947,56.1498479,8/8/2014 1:20
144,190,187,139,140,10.18367947,56.1498479,8/8/2014 1:25
144,188,190,136,138,10.18367947,56.1498479,8/8/2014 1:30
141,192,186,136,136,10.18367947,56.1498479,8/8/2014 1:35
140,191,189,131,139,10.18367947,56.1498479,8/8/2014 1:40
141,186,191,133,136,10.18367947,56.1498479,8/8/2014 1:45
143,188,188,132,134,10.18367947,56.1498479,8/8/2014 1:50
148,184,183,131,133,10.18367947,56.1498479,8/8/2014 1:55
151,182,186,131,133,10.18367947,56.1498479,8/8/2014 2:00
146,183,185,130,131,10.18367947,56.1498479,8/8/2014 2:05
147,182,189,127,129,10.18367947,56.1498479,8/8/2014 2:10
144,178,194,126,130,10.18367947,56.1498479,8/8/2014 2:15
146,173,196,121,128,10.18367947,56.1498479,8/8/2014 2:20
147,174,197,118,123,10.18367947,56.1498479,8/8/2014 2:25
142,169,192,122,123,10.18367947,56.1498479,8/8/2014 2:30
137,167,188,117,120,10.18367947,56.1498479,8/8/2014 2:35
134,169,183,115,122,10.18367947,56.1498479,8/8/2014 2:40
138,174,186,111,125,10.18367947,56.1498479,8/8/2014 2:45
143,169,190,112,130,10.18367947,56.1498479,8/8/2014 2:50
147,166,187,113,131,10.18367947,56.1498479,8/8/2014 2:55
152,166,192,113,128,10.18367947,56.1498479,8/8/2014 3:00
149,161,196,109,132,10.18367947,56.1498479,8/8/2014 3:05
145,166,199,105,134,10.18367947,56.1498479,8/8/2014 3:10
147,162,195,102,131,10.18367947,56.1498479,8/8/2014 3:15
148,159,194,106,133,10.18367947,56.1498479,8/8/2014 3:20
153,159,194,104,132,10.18367947,56.1498479,8/8/2014 3:25
156,157,190,103,130,10.18367947,56.1498479,8/8/2014 3:30
151,155,194,98,125,10.18367947,56.1498479,8/8/2014 3:35
148,151,194,95,125,10.18367947,56.1498479,8/8/2014 3:40
147,147,197,95,129,10.18367947,56.1498479,8/8/2014 3:45
152,148,193,91,132,10.18367947,56.1498479,8/8/2014 3:50
152,149,197,87,137,10.18367947,56.1498479,8/8/2014 3:55
148,153,198,90,134,10.18367947,56.1498479,8/8/2014 4:00
153,156,197,87,134,10.18367947,56.1498479,8/8/2014 4:05
155,158,194,89,133,10.18367947,56.1498479,8/8/2014 4:10
152,156,189,93,132,10.18367947,56.1498479,8/8/2014 4:15
155,156,189,90,137,10.18367947,56.1498479,8/8/2014 4:20
154,157,193,90,137,10.18367947,56.1498479,8/8/2014 4:25
155,152,194,89,139,10.18367947,56.1498479,8/8/2014 4:30
155,147,193,92,140,10.18367947,56.1498479,8/8/2014 4:35
158,151,190,94,141,10.18367947,56.1498479,8/8/2014 4:40
156,148,195,95,142,10.18367947,56.1498479,8/8/2014 4:45
155,152,193,91,144,10.18367947,56.1498479,8/8/2014 4:50
151,148,191,88,144,10.18367947,56.1498479,8/8/2014 4:55
147,148,194,92,141,10.18367947,56.1498479,8/8/2014 5:00
142,147,190,89,136,10.18367947,56.1498479,8/8/2014 5:05
142,146,193,85,133,10.18367947,56.1498479,8/8/2014 5:10
138,146,191,84,137,10.18367947,56.1498479,8/8/2014 5:15
133,146,191,82,137,10.18367947,56.1498479,8/8/2014 5:20
136,149,188,77,136,10.18367947,56.1498479,8/8/2014 5:25
139,148,190,82,134,10.18367947,56.1498479,8/8/2014 5:30
144,150,193,87,133,10.18367947,56.1498479,8/8/2014 5:35
147,146,191,90,138,10.18367947,56.1498479,8/8/2014 5:40
142,150,195,88,143,10.18367947,56.1498479,8/8/2014 5:45
147,152,199,85,147,10.18367947,56.1498479,8/8/2014 5:50
150,149,200,88,148,10.18367947,56.1498479,8/8/2014 5:55
148,145,200,90,149,10.18367947,56.1498479,8/8/2014 6:00
152,141,205,91,149,10.18367947,56.1498479,8/8/2014 6:05
147,143,210,89,144,10.18367947,56.1498479,8/8/2014 6:10
151,138,205,89,139,10.18367947,56.1498479,8/8/2014 6:15
155,143,200,91,140,10.18367947,56.1498479,8/8/2014 6:20
160,140,198,89,141,10.18367947,56.1498479,8/8/2014 6:25
165,135,197,88,141,10.18367947,56.1498479,8/8/2014 6:30
166,134,199,91,145,10.18367947,56.1498479,8/8/2014 6:35
167,132,199,87,140,10.18367947,56.1498479,8/8/2014 6:40
165,131,194,88,145,10.18367947,56.1498479,8/8/2014 6:45
168,127,199,91,142,10.18367947,56.1498479,8/8/2014 6:50
168,123,204,86,138,10.18367947,56.1498479,8/8/2014 6:55
172,126,200,84,133,10.18367947,56.1498479,8/8/2014 7:00
177,121,198,87,137,10.18367947,56.1498479,8/8/2014 7:05
178,121,202,91,138,10.18367947,56.1498479,8/8/2014 7:10
182,122,198,93,133,10.18367947,56.1498479,8/8/2014 7:15
180,126,193,90,128,10.18367947,56.1498479,8/8/2014 7:20
176,123,188,88,129,10.18367947,56.1498479,8/8/2014 7:25
171,121,191,85,124,10.18367947,56.1498479,8/8/2014 7:30
168,116,191,90,119,10.18367947,56.1498479,8/8/2014 7:35
168,119,190,95,117,10.18367947,56.1498479,8/8/2014 7:40
163,118,189,94,118,10.18367947,56.1498479,8/8/2014 7:45
168,116,194,95,115,10.18367947,56.1498479,8/8/2014 7:50
169,119,196,97,118,10.18367947,56.1498479,8/8/2014 7:55
167,119,197,94,113,10.18367947,56.1498479,8/8/2014 8:00
168,118,199,98,115,10.18367947,56.1498479,8/8/2014 8:05
171,114,195,96,112,10.18367947,56.1498479,8/8/2014 8:10
172,110,195,97,113,10.18367947,56.1498479,8/8/2014 8:15
174,115,194,97,109,10.18367947,56.1498479,8/8/2014 8:20
170,120,191,94,106,10.18367947,56.1498479,8/8/2014 8:25
171,116,193,94,101,10.18367947,56.1498479,8/8/2014 8:30
174,112,190,89,101,10.18367947,56.1498479,8/8/2014 8:35
176,108,195,87,98,10.18367947,56.1498479,8/8/2014 8:40
174,103,199,92,100,10.18367947,56.1498479,8/8/2014 8:45
178,100,203,91,104,10.18367947,56.1498479,8/8/2014 8:50
183,98,198,94,108,10.18367947,56.1498479,8/8/2014 8:55
178,100,195,97,112,10.18367947,56.1498479,8/8/2014 9:00
173,104,194,99,113,10.18367947,56.1498479,8/8/2014 9:05
169,106,192,100,109,10.18367947,56.1498479,8/8/2014 9:10
167,103,190,104,105,10.18367947,56.1498479,8/8/2014 9:15
165,100,186,104,103,10.18367947,56.1498479,8/8/2014 9:20
168,102,191,99,99,10.18367947,56.1498479,8/8/2014 9:25
173,107,192,104,97,10.18367947,56.1498479,8/8/2014 9:30
178,104,195,104,100,10.18367947,56.1498479,8/8/2014 9:35
182,103,198,106,105,10.18367947,56.1498479,8/8/2014 9:40
177,99,194,108,102,10.18367947,56.1498479,8/8/2014 9:45
173,95,195,110,97,10.18367947,56.1498479,8/8/2014 9:50
168,96,198,105,101,10.18367947,56.1498479,8/8/2014 9:55
173,95,200,103,103,10.18367947,56.1498479,8/8/2014 10:00
170,90,203,107,108,10.18367947,56.1498479,8/8/2014 10:05
168,87,204,103,105,10.18367947,56.1498479,8/8/2014 10:10
173,91,200,99,104,10.18367947,56.1498479,8/8/2014 10:15
168,87,204,99,103,10.18367947,56.1498479,8/8/2014 10:20
168,90,202,94,98,10.18367947,56.1498479,8/8/2014 10:25
167,86,203,91,94,10.18367947,56.1498479,8/8/2014 10:30
163,84,202,89,95,10.18367947,56.1498479,8/8/2014 10:35
160,83,202,86,94,10.18367947,56.1498479,8/8/2014 10:40
164,86,202,87,96,10.18367947,56.1498479,8/8/2014 10:45
163,82,206,87,93,10.18367947,56.1498479,8/8/2014 10:50
162,82,201,87,88,10.18367947,56.1498479,8/8/2014 10:55
161,84,200,92,85,10.18367947,56.1498479,8/8/2014 11:00
162,87,198,90,86,10.18367947,56.1498479,8/8/2014 11:05
158,84,201,92,86,10.18367947,56.1498479,8/8/2014 11:10
153,89,197,92,87,10.18367947,56.1498479,8/8/2014 11:15
155,87,199,93,85,10.18367947,56.1498479,8/8/2014 11:20
156,87,199,97,83,10.18367947,56.1498479,8/8/2014 11:25
151,89,195,93,80,10.18367947,56.1498479,8/8/2014 11:30
156,84,193,90,76,10.18367947,56.1498479,8/8/2014 11:35
159,81,195,94,73,10.18367947,56.1498479,8/8/2014 11:40
157,86,193,95,71,10.18367947,56.1498479,8/8/2014 11:45
153,88,190,96,74,10.18367947,56.1498479,8/8/2014 11:50
155,85,186,101,77,10.18367947,56.1498479,8/8/2014 11:55
153,87,183,105,78,10.18367947,56.1498479,8/8/2014 12:00
157,91,183,103,82,10.18367947,56.1498479,8/8/2014 12:05
158,91,185,108,84,10.18367947,56.1498479,8/8/2014 12:10
160,96,189,110,82,10.18367947,56.1498479,8/8/2014 12:15
160,98,189,109,85,10.18367947,56.1498479,8/8/2014 12:20
155,102,185,110,89,10.18367947,56.1498479,8/8/2014 12:25
153,100,190,105,94,10.18367947,56.1498479,8/8/2014 12:30
149,101,192,107,99,10.18367947,56.1498479,8/8/2014 12:35
144,97,192,105,99,10.18367947,56.1498479,8/8/2014 12:40
145,93,190,102,95,10.18367947,56.1498479,8/8/2014 12:45
148,95,195,98,95,10.18367947,56.1498479,8/8/2014 12:50
146,100,193,93,91,10.18367947,56.1498479,8/8/2014 12:55
148,97,193,91,87,10.18367947,56.1498479,8/8/2014 13:00
147,96,188,86,85,10.18367947,56.1498479,8/8/2014 13:05
149,97,188,89,82,10.18367947,56.1498479,8/8/2014 13:10
152,97,185,94,85,10.18367947,56.1498479,8/8/2014 13:15
153,94,185,90,82,10.18367947,56.1498479,8/8/2014 13:20
148,97,186,93,81,10.18367947,56.1498479,8/8/2014 13:25
143,93,186,97,80,10.18367947,56.1498479,8/8/2014 13:30
143,89,183,101,78,10.18367947,56.1498479,8/8/2014 13:35
139,93,181,105,82,10.18367947,56.1498479,8/8/2014 13:40
142,93,178,106,78,10.18367947,56.1498479,8/8/2014 13:45
143,89,176,102,82,10.18367947,56.1498479,8/8/2014 13:50
146,88,181,98,79,10.18367947,56.1498479,8/8/2014 13:55
147,88,185,98,83,10.18367947,56.1498479,8/8/2014 14:00
143,87,189,95,79,10.18367947,56.1498479,8/8/2014 14:05
139,83,190,98,80,10.18367947,56.1498479,8/8/2014 14:10
143,84,193,102,78,10.18367947,56.1498479,8/8/2014 14:15
146,85,191,107,80,10.18367947,56.1498479,8/8/2014 14:20
143,89,195,108,80,10.18367947,56.1498479,8/8/2014 14:25
143,89,191,110,76,10.18367947,56.1498479,8/8/2014 14:30
144,87,188,107,79,10.18367947,56.1498479,8/8/2014 14:35
147,86,184,107,78,10.18367947,56.1498479,8/8/2014 14:40
145,88,185,112,79,10.18367947,56.1498479,8/8/2014 14:45
142,86,184,113,82,10.18367947,56.1498479,8/8/2014 14:50
144,91,189,118,79,10.18367947,56.1498479,8/8/2014 14:55
144,86,193,115,79,10.18367947,56.1498479,8/8/2014 15:00
143,84,190,119,80,10.18367947,56.1498479,8/8/2014 15:05
145,84,185,123,82,10.18367947,56.1498479,8/8/2014 15:10
142,82,186,124,84,10.18367947,56.1498479,8/8/2014 15:15
141,86,189,119,80,10.18367947,56.1498479,8/8/2014 15:20
137,85,190,119,75,10.18367947,56.1498479,8/8/2014 15:25
133,81,191,124,79,10.18367947,56.1498479,8/8/2014 15:30
130,86,196,119,79,10.18367947,56.1498479,8/8/2014 15:35
126,82,195,116,79,10.18367947,56.1498479,8/8/2014 15:40
123,81,191,120,76,10.18367947,56.1498479,8/8/2014 15:45
119,86,194,115,73,10.18367947,56.1498479,8/8/2014 15:50
120,84,189,111,78,10.18367947,56.1498479,8/8/2014 15:55
125,82,185,107,80,10.18367947,56.1498479,8/8/2014 16:00
129,86,183,108,83,10.18367947,56.1498479,8/8/2014 16:05
132,88,178,112,82,10.18367947,56.1498479,8/8/2014 16:10
137,90,176,117,83,10.18367947,56.1498479,8/8/2014 16:15
136,87,179,122,78,10.18367947,56.1498479,8/8/2014 16:20
141,87,175,122,80,10.18367947,56.1498479,8/8/2014 16:25
144,87,174,123,76,10.18367947,56.1498479,8/8/2014 16:30
145,82,179,118,78,10.18367947,56.1498479,8/8/2014 16:35
143,87,183,114,80,10.18367947,56.1498479,8/8/2014 16:40
147,90,184,109,85,10.18367947,56.1498479,8/8/2014 16:45
146,86,189,113,88,10.18367947,56.1498479,8/8/2014 16:50
143,87,191,109,84,10.18367947,56.1498479,8/8/2014 16:55
139,89,188,113,87,10.18367947,56.1498479,8/8/2014 17:00
138,87,188,114,85,10.18367947,56.1498479,8/8/2014 17:05
141,89,190,111,86,10.18367947,56.1498479,8/8/2014 17:10
137,84,190,109,88,10.18367947,56.1498479,8/8/2014 17:15
139,80,190,106,93,10.18367947,56.1498479,8/8/2014 17:20
144,78,194,108,91,10.18367947,56.1498479,8/8/2014 17:25
149,73,195,113,89,10.18367947,56.1498479,8/8/2014 17:30
150,73,196,108,84,10.18367947,56.1498479,8/8/2014 17:35
147,69,201,106,87,10.18367947,56.1498479,8/8/2014 17:40
149,74,199,106,85,10.18367947,56.1498479,8/8/2014 17:45
145,79,202,108,82,10.18367947,56.1498479,8/8/2014 17:50
142,74,198,107,80,10.18367947,56.1498479,8/8/2014 17:55
147,75,193,111,85,10.18367947,56.1498479,8/8/2014 18:00
152,80,195,112,83,10.18367947,56.1498479,8/8/2014 18:05
152,83,194,111,78,10.18367947,56.1498479,8/8/2014 18:10
155,84,195,106,78,10.18367947,56.1498479,8/8/2014 18:15
150,81,193,110,76,10.18367947,56.1498479,8/8/2014 18:20
154,78,194,115,79,10.18367947,56.1498479,8/8/2014 18:25
150,81,193,120,75,10.18367947,56.1498479,8/8/2014 18:30
146,84,198,116,73,10.18367947,56.1498479,8/8/2014 18:35
146,80,196,115,68,10.18367947,56.1498479,8/8/2014 18:40
151,75,198,113,70,10.18367947,56.1498479,8/8/2014 18:45
147,80,193,114,67,10.18367947,56.1498479,8/8/2014 18:50
152,84,198,112,66,10.18367947,56.1498479,8/8/2014 18:55
147,88,202,115,64,10.18367947,56.1498479,8/8/2014 19:00
150,85,206,120,68,10.18367947,56.1498479,8/8/2014 19:05
152,85,208,115,65,10.18367947,56.1498479,8/8/2014 19:10
152,80,210,117,61,10.18367947,56.1498479,8/8/2014 19:15
147,84,209,118,62,10.18367947,56.1498479,8/8/2014 19:20
